codigo municipio,id_provincia,nombre,slug,provincia,ccaa,lon,lat
3133,3,Torrevieja,torrevieja,Alicante/Alacant,Comunidad Valenciana,-0.6808233,37.9847003,
3134,3,"Vall d'Alcalà, la",vall-d-alcala-la,Alicante/Alacant,Comunidad Valenciana,-0.5115573,38.4574528,
3136,3,Vall de Gallinera,vall-de-gallinera,Alicante/Alacant,Comunidad Valenciana,-0.2338473,38.8307706,
3137,3,"Vall de Laguar, la",vall-de-laguar-la,Alicante/Alacant,Comunidad Valenciana,-0.5129067,38.3464324,
3135,3,"Vall d'Ebo, la",vall-d-ebo-la,Alicante/Alacant,Comunidad Valenciana,-0.1593958,38.8053856,
3138,3,"Verger, el",verger-el,Alicante/Alacant,Comunidad Valenciana,0.0104926,38.8453805,
3139,3,"Villajoyosa/Vila Joiosa, la",villajoyosa-vila-joiosa-la,Alicante/Alacant,Comunidad Valenciana,-0.2285807,38.5079606,
3140,3,Villena,villena,Alicante/Alacant,Comunidad Valenciana,-0.8612206,38.6318196,
3081,3,Xaló,xalo,Alicante/Alacant,Comunidad Valenciana,-0.0110143,38.7406537,
4001,4,Abla,abla,Almería,Andalucía,-2.777359,37.1423439,
4002,4,Abrucena,abrucena,Almería,Andalucía,-2.7960332,37.1338726,
4003,4,Adra,adra,Almería,Andalucía,-3.0163202,36.7479022,
4004,4,Albánchez,albanchez,Almería,Andalucía,-2.1821781,37.286193,
4005,4,Alboloduy,alboloduy,Almería,Andalucía,-2.6210982,37.032996,
4006,4,Albox,albox,Almería,Andalucía,-2.1417503,37.3881024,
4007,4,Alcolea,alcolea,Almería,Andalucía,-2.9606844,36.9730578,
4008,4,Alcóntar,alcontar,Almería,Andalucía,-2.5975336,37.3359524,
4009,4,Alcudia de Monteagud,alcudia-de-monteagud,Almería,Andalucía,-2.2664244,37.235145,
4010,4,Alhabia,alhabia,Almería,Andalucía,-2.5873053,36.9898027,
4011,4,Alhama de Almería,alhama-de-almeria,Almería,Andalucía,-2.5680946,36.9573355,
4012,4,Alicún,alicun,Almería,Andalucía,-2.6024935,36.9663214,
4013,4,Almería,almeria,Almería,Andalucía,-2.4637136,36.834047,
4014,4,Almócita,almocita,Almería,Andalucía,-2.7901189,37.003002,
4015,4,Alsodux,alsodux,Almería,Andalucía,-2.5944338,37.0027295,
4016,4,Antas,antas,Almería,Andalucía,-1.9187474,37.2450356,
4017,4,Arboleas,arboleas,Almería,Andalucía,-2.0732608,37.3519392,
4018,4,Armuña de Almanzora,armuna-de-almanzora,Almería,Andalucía,-2.4106821,37.3492406,
4019,4,Bacares,bacares,Almería,Andalucía,-2.4534614,37.260773,
4020,4,Bayárcal,bayarcal,Almería,Andalucía,-2.995371,37.0302034,
4021,4,Bayarque,bayarque,Almería,Andalucía,-2.4360049,37.3306951,
4022,4,Bédar,bedar,Almería,Andalucía,-1.9814245,37.1903949,
4023,4,Beires,beires,Almería,Andalucía,-2.7907414,37.012377,
4024,4,Benahadux,benahadux,Almería,Andalucía,-2.461302,36.926657,
4026,4,Benitagla,benitagla,Almería,Andalucía,-2.238735,37.231657,
4027,4,Benizalón,benizalon,Almería,Andalucía,-2.2411956,37.212213,
4028,4,Bentarique,bentarique,Almería,Andalucía,-2.6192374,36.9874276,
4029,4,Berja,berja,Almería,Andalucía,-2.945068,36.8451829,
4030,4,Canjáyar,canjayar,Almería,Andalucía,-2.7400328,37.0091951,
4031,4,Cantoria,cantoria,Almería,Andalucía,-2.1927313,37.352402,
4032,4,Carboneras,carboneras,Almería,Andalucía,-1.8921411,36.9991171,
4033,4,Castro de Filabres,castro-de-filabres,Almería,Andalucía,-2.439851,37.1850767,
4036,4,Chercos,chercos,Almería,Andalucía,-2.2580077,37.2667926,
4037,4,Chirivel,chirivel,Almería,Andalucía,-2.2673477,37.5963408,
4034,4,Cóbdar,cobdar,Almería,Andalucía,-2.2104687,37.2611514,
4035,4,Cuevas del Almanzora,cuevas-del-almanzora,Almería,Andalucía,-1.876084,37.2922445,
4038,4,Dalías,dalias,Almería,Andalucía,-2.8708401,36.8215191,
4902,4,"Ejido, El",ejido-el,Almería,Andalucía,-2.8103551,36.7731148,
4041,4,Enix,enix,Almería,Andalucía,-2.6054855,36.8767361,
4043,4,Felix,felix,Almería,Andalucía,-2.6580194,36.868726,
4044,4,Fines,fines,Almería,Andalucía,-2.2633692,37.3598033,
4045,4,Fiñana,finana,Almería,Andalucía,-2.8415046,37.1709472,
4046,4,Fondón,fondon,Almería,Andalucía,-2.8570871,36.9809547,
4047,4,Gádor,gador,Almería,Andalucía,-2.4919499,36.9529106,
4048,4,"Gallardos, Los",gallardos-los,Almería,Andalucía,-2.4036676,36.8328264,
4049,4,Garrucha,garrucha,Almería,Andalucía,-1.8233007,37.1802068,
4050,4,Gérgal,gergal,Almería,Andalucía,-2.5414607,37.1181546,
4051,4,Huécija,huecija,Almería,Andalucía,-2.6096244,36.9678433,
4052,4,Huércal de Almería,huercal-de-almeria,Almería,Andalucía,-2.4445519,36.8881816,
4053,4,Huércal-Overa,huercal-overa,Almería,Andalucía,-1.9416877,37.3962183,
4054,4,Illar,illar,Almería,Andalucía,-2.6392943,36.9851546,
4055,4,Instinción,instincion,Almería,Andalucía,-2.6605025,36.9935577,
4056,4,Laroya,laroya,Almería,Andalucía,-2.331099,37.2967291,
4057,4,Láujar de Andarax,laujar-de-andarax,Almería,Andalucía,-2.8967509,36.9937266,
4058,4,Líjar,lijar,Almería,Andalucía,-2.2184401,37.2948771,
4059,4,Lubrín,lubrin,Almería,Andalucía,-2.0671325,37.215701,
4060,4,Lucainena de las Torres,lucainena-de-las-torres,Almería,Andalucía,-2.201005,37.0407929,
4061,4,Lúcar,lucar,Almería,Andalucía,-2.4251947,37.4000014,
4062,4,Macael,macael,Almería,Andalucía,-2.3033621,37.3320032,
4063,4,María,maria,Almería,Andalucía,-2.1659005,37.710596,
4064,4,Mojácar,mojacar,Almería,Andalucía,-1.8507332,37.1402786,
4903,4,"Mojonera, La",mojonera-la,Almería,Andalucía,-2.4446895,36.8335834,
4065,4,Nacimiento,nacimiento,Almería,Andalucía,-2.6483984,37.1061106,
4066,4,Níjar,nijar,Almería,Andalucía,-2.2067723,36.9659306,
4067,4,Ohanes,ohanes,Almería,Andalucía,-2.7450079,37.0385849,
4068,4,Olula de Castro,olula-de-castro,Almería,Andalucía,-2.4758704,37.1744372,
4069,4,Olula del Río,olula-del-rio,Almería,Andalucía,-2.2978133,37.3553754,
4070,4,Oria,oria,Almería,Andalucía,-2.2938229,37.484629,
4071,4,Padules,padules,Almería,Andalucía,-2.773625,36.9990274,
4072,4,Partaloa,partaloa,Almería,Andalucía,-2.225819,37.4069104,
4073,4,Paterna del Río,paterna-del-rio,Almería,Andalucía,-2.9531879,37.0215356,
4074,4,Pechina,pechina,Almería,Andalucía,-2.4403012,36.9163957,
4075,4,Pulpí,pulpi,Almería,Andalucía,-1.7502311,37.4058688,
4076,4,Purchena,purchena,Almería,Andalucía,-2.3603867,37.3472466,
4077,4,Rágol,ragol,Almería,Andalucía,-2.6806829,36.9954533,
4078,4,Rioja,rioja,Almería,Andalucía,-2.4631181,36.9450225,
4079,4,Roquetas de Mar,roquetas-de-mar,Almería,Andalucía,-2.6154266,36.7636819,
4080,4,Santa Cruz de Marchena,santa-cruz-de-marchena,Almería,Andalucía,-2.6024935,37.0166391,
4081,4,Santa Fe de Mondújar,santa-fe-de-mondujar,Almería,Andalucía,-2.5306257,36.9752515,
4082,4,Senés,senes,Almería,Andalucía,-2.3462856,37.2041457,
4083,4,Serón,seron,Almería,Andalucía,-2.5105102,37.3434996,
4084,4,Sierro,sierro,Almería,Andalucía,-2.3992605,37.3217592,
4085,4,Somontín,somontin,Almería,Andalucía,-2.3878417,37.3924187,
4086,4,Sorbas,sorbas,Almería,Andalucía,-2.1290671,37.1001203,
4087,4,Suflí,sufli,Almería,Andalucía,-2.389076,37.3383263,
4088,4,Tabernas,tabernas,Almería,Andalucía,-2.3900546,37.0516792,
4089,4,Taberno,taberno,Almería,Andalucía,-2.0781641,37.469275,
4090,4,Tahal,tahal,Almería,Andalucía,-2.2850515,37.2280598,
4091,4,Terque,terque,Almería,Andalucía,-2.5972236,36.9842193,
4092,4,Tíjola,tijola,Almería,Andalucía,-2.4369316,37.3457002,
4901,4,"Tres Villas, Las",tres-villas-las,Almería,Andalucía,-2.4182906,36.8846289,
4093,4,Turre,turre,Almería,Andalucía,-1.8964922,37.1549607,
4094,4,Turrillas,turrillas,Almería,Andalucía,-2.2647931,37.0294816,
4095,4,Uleila del Campo,uleila-del-campo,Almería,Andalucía,-2.204608,37.1851289,
4096,4,Urrácal,urracal,Almería,Andalucía,-2.3651556,37.3967312,
4097,4,Velefique,velefique,Almería,Andalucía,-2.4029645,37.1946696,
4098,4,Vélez-Blanco,velez-blanco,Almería,Andalucía,-2.0965561,37.6925772,
4099,4,Vélez-Rubio,velez-rubio,Almería,Andalucía,-2.078777,37.6496854,
4100,4,Vera,vera,Almería,Andalucía,-1.8679197,37.2476803,
4101,4,Viator,viator,Almería,Andalucía,-2.424577,36.8878108,
4102,4,Vícar,vicar,Almería,Andalucía,-2.6418821,36.8314423,
4103,4,Zurgena,zurgena,Almería,Andalucía,-2.0401779,37.3418279,
5001,5,Adanero,adanero,Ávila,Castilla y León,-4.6050136,40.9438989,
5002,5,"Adrada, La",adrada-la,Ávila,Castilla y León,-4.6365342,40.2995582,
5005,5,Albornos,albornos,Ávila,Castilla y León,-4.8814598,40.8404233,
5007,5,Aldeanueva de Santa Cruz,aldeanueva-de-santa-cruz,Ávila,Castilla y León,-5.4211198,40.3817769,
5008,5,Aldeaseca,aldeaseca,Ávila,Castilla y León,-4.8177206,41.0491136,
5010,5,"Aldehuela, La",aldehuela-la,Ávila,Castilla y León,-4.75,40.783333,
5012,5,Amavida,amavida,Ávila,Castilla y León,-5.0653992,40.5736807,
5013,5,"Arenal, El",arenal-el,Ávila,Castilla y León,-4.7676651,40.7069092,
5014,5,Arenas de San Pedro,arenas-de-san-pedro,Ávila,Castilla y León,-5.0832952,40.210266,
5015,5,Arevalillo,arevalillo,Ávila,Castilla y León,-5.3723634,40.5867523,
5016,5,Arévalo,arevalo,Ávila,Castilla y León,-4.7187424,41.058981,
5017,5,Aveinte,aveinte,Ávila,Castilla y León,-4.8368334,40.7814765,
5018,5,Avellaneda,avellaneda,Ávila,Castilla y León,-5.3904515,40.3890904,
5019,5,Ávila,avila,Ávila,Castilla y León,-4.6812086,40.656685,
5021,5,"Barco de Ávila, El",barco-de-avila-el,Ávila,Castilla y León,-4.708901,40.6545939,
5022,5,"Barraco, El",barraco-el,Ávila,Castilla y León,-4.638284,40.47881,
5023,5,Barromán,barroman,Ávila,Castilla y León,-4.930549,41.0657167,
5024,5,Becedas,becedas,Ávila,Castilla y León,-5.6346521,40.404581,
5025,5,Becedillas,becedillas,Ávila,Castilla y León,-5.3265895,40.5381804,
5026,5,Bercial de Zapardiel,bercial-de-zapardiel,Ávila,Castilla y León,-4.9695085,41.0464489,
5027,5,"Berlanas, Las",berlanas-las,Ávila,Castilla y León,-4.7621826,40.7991663,
5029,5,Bernuy-Zapardiel,bernuy-zapardiel,Ávila,Castilla y León,-4.944831,40.9758091,
5030,5,Berrocalejo de Aragona,berrocalejo-de-aragona,Ávila,Castilla y León,-4.5940452,40.6949852,
5033,5,Blascomillán,blascomillan,Ávila,Castilla y León,-5.0878515,40.8019485,
5034,5,Blasconuño de Matacabras,blasconuno-de-matacabras,Ávila,Castilla y León,-4.9898767,41.1235036,
5035,5,Blascosancho,blascosancho,Ávila,Castilla y León,-4.6385779,40.8770096,
5036,5,"Bohodón, El",bohodon-el,Ávila,Castilla y León,-4.729693,40.9155501,
5037,5,Bohoyo,bohoyo,Ávila,Castilla y León,-5.4417473,40.3156321,
5038,5,Bonilla de la Sierra,bonilla-de-la-sierra,Ávila,Castilla y León,-5.263873,40.5296402,
5039,5,Brabos,brabos,Ávila,Castilla y León,-4.9396371,40.7793383,
5040,5,Bularros,bularros,Ávila,Castilla y León,-4.8656771,40.724347,
5041,5,Burgohondo,burgohondo,Ávila,Castilla y León,-4.7859886,40.4126337,
5042,5,Cabezas de Alambre,cabezas-de-alambre,Ávila,Castilla y León,-4.8410456,40.9411743,
5043,5,Cabezas del Pozo,cabezas-del-pozo,Ávila,Castilla y León,-4.9539214,41.0005875,
5044,5,Cabezas del Villar,cabezas-del-villar,Ávila,Castilla y León,-5.2097047,40.7137774,
5045,5,Cabizuela,cabizuela,Ávila,Castilla y León,-4.8008809,40.9012697,
5046,5,Canales,canales,Ávila,Castilla y León,-4.9010229,41.0031601,
5047,5,Candeleda,candeleda,Ávila,Castilla y León,-5.2436354,40.1559244,
5048,5,Cantiveros,cantiveros,Ávila,Castilla y León,-4.9552202,40.9514437,
5049,5,Cardeñosa,cardenosa,Ávila,Castilla y León,-4.7445701,40.7413908,
5051,5,"Carrera, La",carrera-la,Ávila,Castilla y León,-4.7450309,40.5857325,
5052,5,Casas del Puerto,casas-del-puerto,Ávila,Castilla y León,-5.1973119,40.5288456,
5053,5,Casasola,casasola,Ávila,Castilla y León,-4.8277621,40.6686976,
5054,5,Casavieja,casavieja,Ávila,Castilla y León,-4.7678642,40.2835768,
5055,5,Casillas,casillas,Ávila,Castilla y León,-4.5708252,40.3252676,
5056,5,Castellanos de Zapardiel,castellanos-de-zapardiel,Ávila,Castilla y León,-4.9097818,41.0841934,
5057,5,Cebreros,cebreros,Ávila,Castilla y León,-4.4642944,40.4610187,
5058,5,Cepeda la Mora,cepeda-la-mora,Ávila,Castilla y León,-5.0488098,40.4580098,
5067,5,Chamartín,chamartin,Ávila,Castilla y León,-4.95722,40.7017,
5059,5,Cillán,cillan,Ávila,Castilla y León,-4.9773036,40.7044211,
5060,5,Cisla,cisla,Ávila,Castilla y León,-5.0136954,40.9665452,
5061,5,"Colilla, La",colilla-la,Ávila,Castilla y León,-4.7659226,40.6462619,
5062,5,Collado de Contreras,collado-de-contreras,Ávila,Castilla y León,-4.9331455,40.8868722,
5063,5,Collado del Mirón,collado-del-miron,Ávila,Castilla y León,-5.3530685,40.5537536,
5064,5,Constanzana,constanzana,Ávila,Castilla y León,-4.8734577,40.9385514,
5065,5,Crespos,crespos,Ávila,Castilla y León,-4.970158,40.870786,
5066,5,Cuevas del Valle,cuevas-del-valle,Ávila,Castilla y León,-5.0091451,40.2937776,
5903,5,Diego del Carpio,diego-del-carpio,Ávila,Castilla y León,-5.3416255,40.6634952,
5069,5,Donjimeno,donjimeno,Ávila,Castilla y León,-4.846756,40.9600488,
5070,5,Donvidas,donvidas,Ávila,Castilla y León,-4.805738,41.0888875,
5072,5,Espinosa de los Caballeros,espinosa-de-los-caballeros,Ávila,Castilla y León,-4.6531074,41.0090149,
5073,5,Flores de Ávila,flores-de-avila,Ávila,Castilla y León,-5.080041,40.9321662,
5074,5,Fontiveros,fontiveros,Ávila,Castilla y León,-4.9649618,40.9289848,
5075,5,Fresnedilla,fresnedilla,Ávila,Castilla y León,-4.6207446,40.2320192,
5076,5,"Fresno, El",fresno-el,Ávila,Castilla y León,-4.7463971,40.5875853,
5077,5,Fuente el Saúz,fuente-el-sauz,Ávila,Castilla y León,-4.9097818,40.9773051,
5078,5,Fuentes de Año,fuentes-de-ano,Ávila,Castilla y León,-4.899401,41.0167523,
5079,5,Gallegos de Altamiros,gallegos-de-altamiros,Ávila,Castilla y León,-4.9110829,40.7115993,
5080,5,Gallegos de Sobrinos,gallegos-de-sobrinos,Ávila,Castilla y León,-5.1122663,40.7159163,
5081,5,Garganta del Villar,garganta-del-villar,Ávila,Castilla y León,-5.1038013,40.4502008,
5082,5,Gavilanes,gavilanes,Ávila,Castilla y León,-4.8527118,40.27687,
5083,5,Gemuño,gemuno,Ávila,Castilla y León,-4.7817678,40.5916437,
5085,5,Gil García,gil-garcia,Ávila,Castilla y León,-5.594224,40.2978672,
5084,5,Gilbuena,gilbuena,Ávila,Castilla y León,-5.6057168,40.4158636,
5086,5,Gimialcón,gimialcon,Ávila,Castilla y León,-5.1230122,40.8773452,
5087,5,Gotarrendura,gotarrendura,Ávila,Castilla y León,-4.7387481,40.8256299,
5088,5,Grandes y San Martín,grandes-y-san-martin,Ávila,Castilla y León,-4.9714572,40.765974,
5089,5,Guisando,guisando,Ávila,Castilla y León,-5.1399492,40.22243,
5090,5,Gutierre-Muñoz,gutierre-munoz,Ávila,Castilla y León,-4.6379323,40.9835099,
5092,5,Hernansancho,hernansancho,Ávila,Castilla y León,-4.729693,40.8575483,
5093,5,Herradón de Pinares,herradon-de-pinares,Ávila,Castilla y León,-4.5592946,40.5646966,
5094,5,Herreros de Suso,herreros-de-suso,Ávila,Castilla y León,-5.0377529,40.8022504,
5095,5,Higuera de las Dueñas,higuera-de-las-duenas,Ávila,Castilla y León,-4.6030778,40.2398926,
5096,5,"Hija de Dios, La",hija-de-dios-la,Ávila,Castilla y León,-4.9672351,40.5297571,
5097,5,"Horcajada, La",horcajada-la,Ávila,Castilla y León,-5.466641,40.4364872,
5099,5,Horcajo de las Torres,horcajo-de-las-torres,Ávila,Castilla y León,-5.0898043,41.0644565,
5100,5,"Hornillo, El",hornillo-el,Ávila,Castilla y León,-5.1034758,40.2495335,
5102,5,"Hoyo de Pinares, El",hoyo-de-pinares-el,Ávila,Castilla y León,-4.2580122,40.6144487,
5101,5,Hoyocasero,hoyocasero,Ávila,Castilla y León,-4.9760044,40.398904,
5103,5,Hoyorredondo,hoyorredondo,Ávila,Castilla y León,-5.4112998,40.4628929,
5106,5,Hoyos de Miguel Muñoz,hoyos-de-miguel-munoz,Ávila,Castilla y León,-5.0673512,40.3927177,
5104,5,Hoyos del Collado,hoyos-del-collado,Ávila,Castilla y León,-5.2002468,40.3575794,
5105,5,Hoyos del Espino,hoyos-del-espino,Ávila,Castilla y León,-5.1754681,40.3561458,
5107,5,Hurtumpascual,hurtumpascual,Ávila,Castilla y León,-5.1129175,40.6912305,
5108,5,Junciana,junciana,Ávila,Castilla y León,-5.557134,40.4105862,
5109,5,Langa,langa,Ávila,Castilla y León,-4.8585458,41.0065284,
5110,5,Lanzahíta,lanzahita,Ávila,Castilla y León,-4.9337946,40.2052477,
5113,5,"Llanos de Tormes, Los",llanos-de-tormes-los,Ávila,Castilla y León,-5.5003955,40.3284461,
5112,5,"Losar del Barco, El",losar-del-barco-el,Ávila,Castilla y León,-5.5393011,40.3938194,
5114,5,Madrigal de las Altas Torres,madrigal-de-las-altas-torres,Ávila,Castilla y León,-4.9980028,41.0900993,
5115,5,Maello,maello,Ávila,Castilla y León,-4.5121745,40.8088155,
5116,5,Malpartida de Corneja,malpartida-de-corneja,Ávila,Castilla y León,-5.3507797,40.5224825,
5117,5,Mamblas,mamblas,Ávila,Castilla y León,-5.0123953,41.0194469,
5118,5,Mancera de Arriba,mancera-de-arriba,Ávila,Castilla y León,-5.1464647,40.7905154,
5119,5,Manjabálago y Ortigosa de Rioalmar,manjabalago-y-ortigosa-de-rioalmar,Ávila,Castilla y León,-5.0650739,40.6708832,
5120,5,Marlín,marlin,Ávila,Castilla y León,-4.8290579,40.7116571,
5121,5,Martiherrero,martiherrero,Ávila,Castilla y León,-4.7801622,40.674788,
5122,5,Martínez,martinez,Ávila,Castilla y León,-5.3475102,40.6296898,
5123,5,Mediana de Voltoya,mediana-de-voltoya,Ávila,Castilla y León,-4.562765,40.7003356,
5124,5,Medinilla,medinilla,Ávila,Castilla y León,-5.6175404,40.4394163,
5125,5,Mengamuñoz,mengamunoz,Ávila,Castilla y León,-4.9998486,40.4996967,
5126,5,Mesegar de Corneja,mesegar-de-corneja,Ávila,Castilla y León,-5.301756,40.5012751,
5127,5,Mijares,mijares,Ávila,Castilla y León,-4.8358614,40.2966819,
5128,5,Mingorría,mingorria,Ávila,Castilla y León,-4.6650567,40.7515788,
5129,5,"Mirón, El",miron-el,Ávila,Castilla y León,-5.4050813,40.5332711,
5130,5,Mironcillo,mironcillo,Ávila,Castilla y León,-4.8229031,40.5539356,
5131,5,Mirueña de los Infanzones,miruena-de-los-infanzones,Ávila,Castilla y León,-5.0904552,40.7361548,
5132,5,Mombeltrán,mombeltran,Ávila,Castilla y León,-5.0169458,40.2603205,
5133,5,Monsalupe,monsalupe,Ávila,Castilla y León,-4.7817806,40.7686081,
5134,5,Moraleja de Matacabras,moraleja-de-matacabras,Ávila,Castilla y León,-4.9578178,41.1072601,
5135,5,Muñana,munana,Ávila,Castilla y León,-5.0149955,40.5914001,
5136,5,Muñico,munico,Ávila,Castilla y León,-5.0279986,40.7072854,
5138,5,Muñogalindo,munogalindo,Ávila,Castilla y León,-4.899401,40.603956,
5139,5,Muñogrande,munogrande,Ávila,Castilla y León,-4.9214624,40.8217785,
5140,5,Muñomer del Peco,munomer-del-peco,Ávila,Castilla y León,-4.8801428,40.8588061,
5141,5,Muñopepe,munopepe,Ávila,Castilla y León,-4.8186923,40.6342621,
5142,5,Muñosancho,munosancho,Ávila,Castilla y León,-5.0358019,40.9202481,
5143,5,Muñotello,munotello,Ávila,Castilla y León,-5.0423054,40.542046,
5144,5,Narrillos del Álamo,narrillos-del-alamo,Ávila,Castilla y León,-5.466641,40.5671314,
5145,5,Narrillos del Rebollar,narrillos-del-rebollar,Ávila,Castilla y León,-4.9652865,40.6647724,
5149,5,Narros de Saldueña,narros-de-salduena,Ávila,Castilla y León,-4.8682705,40.8732337,
5147,5,Narros del Castillo,narros-del-castillo,Ávila,Castilla y León,-5.0631219,40.8572902,
5148,5,Narros del Puerto,narros-del-puerto,Ávila,Castilla y León,-4.9928972,40.5416525,
5152,5,Nava de Arévalo,nava-de-arevalo,Ávila,Castilla y León,-4.7749837,40.9779237,
5153,5,Nava del Barco,nava-del-barco,Ávila,Castilla y León,-5.5397458,40.2928502,
5151,5,Navacepedilla de Corneja,navacepedilla-de-corneja,Ávila,Castilla y León,-5.1824768,40.4859016,
5154,5,Navadijos,navadijos,Ávila,Castilla y León,-5.0823189,40.4251054,
5155,5,Navaescurial,navaescurial,Ávila,Castilla y León,-5.2770965,40.4721061,
5156,5,Navahondilla,navahondilla,Ávila,Castilla y León,-4.494463,40.3253891,
5157,5,Navalacruz,navalacruz,Ávila,Castilla y León,-4.9318472,40.4401893,
5158,5,Navalmoral,navalmoral,Ávila,Castilla y León,-4.7678642,40.4591265,
5159,5,Navalonguilla,navalonguilla,Ávila,Castilla y León,-5.5007233,40.2784799,
5160,5,Navalosa,navalosa,Ávila,Castilla y León,-4.930549,40.4021197,
5161,5,Navalperal de Pinares,navalperal-de-pinares,Ávila,Castilla y León,-4.411136,40.5919185,
5162,5,Navalperal de Tormes,navalperal-de-tormes,Ávila,Castilla y León,-5.3014293,40.3523551,
5163,5,Navaluenga,navaluenga,Ávila,Castilla y León,-4.7044758,40.4096173,
5164,5,Navaquesera,navaquesera,Ávila,Castilla y León,-4.910755,40.4255211,
5165,5,Navarredonda de Gredos,navarredonda-de-gredos,Ávila,Castilla y León,-5.1308286,40.36163,
5166,5,Navarredondilla,navarredondilla,Ávila,Castilla y León,-4.8216074,40.4537252,
5167,5,Navarrevisca,navarrevisca,Ávila,Castilla y León,-4.8948601,40.3648478,
5168,5,"Navas del Marqués, Las",navas-del-marques-las,Ávila,Castilla y León,-4.362259,40.589205,
5169,5,Navatalgordo,navatalgordo,Ávila,Castilla y León,-4.8726648,40.414414,
5170,5,Navatejares,navatejares,Ávila,Castilla y León,-5.5318736,40.3358502,
5171,5,Neila de San Miguel,neila-de-san-miguel,Ávila,Castilla y León,-5.6517106,40.4237855,
5172,5,Niharra,niharra,Ávila,Castilla y León,-4.8394255,40.5896916,
5173,5,Ojos-Albos,ojos-albos,Ávila,Castilla y León,-4.5163617,40.7059525,
5174,5,Orbita,orbita,Ávila,Castilla y León,-4.6486278,40.9982158,
5175,5,"Oso, El",oso-el,Ávila,Castilla y León,-4.7698058,40.8394969,
5176,5,Padiernos,padiernos,Ávila,Castilla y León,-4.8462294,40.6224505,
5177,5,Pajares de Adaja,pajares-de-adaja,Ávila,Castilla y León,-4.640515,40.9242083,
5178,5,Palacios de Goda,palacios-de-goda,Ávila,Castilla y León,-4.783399,41.1177626,
5179,5,Papatrigo,papatrigo,Ávila,Castilla y León,-4.8332695,40.8671367,
5180,5,"Parral, El",parral-el,Ávila,Castilla y León,-4.990298,40.7986287,
5181,5,Pascualcobo,pascualcobo,Ávila,Castilla y León,-5.2769333,40.6557128,
5182,5,Pedro Bernardo,pedro-bernardo,Ávila,Castilla y León,-4.9097818,40.2426072,
5183,5,Pedro-Rodríguez,pedro-rodriguez,Ávila,Castilla y León,-4.7868571,40.9363586,
5184,5,Peguerinos,peguerinos,Ávila,Castilla y León,-4.2314131,40.6265129,
